Id,SalePrice
1730,172138.25918641896
1731,130549.9442995073
1732,120555.4768465592
1733,105909.16103315412
1734,114856.34094251005
1735,110578.63551298878
1736,110242.08876342734
1737,293398.74118267547
1738,217608.62071290473
1739,315926.85575825756
1740,223157.51092120772
1741,186291.0401809453
1742,180586.26456580544
1743,195628.29982497462
1744,251100.24524917488
1745,241260.3022872914
1746,256299.63582852855
1747,222251.37444333336
1748,235613.8078445281
1749,155640.88224935555
1750,158428.2976639556
1751,245268.1554650435
1752,107928.44153052312
1753,181188.34506103257
1754,233979.13016801944
1755,174334.5332015698
1756,102196.69943418528
1757,105236.06753403111
1758,145401.4507116261
1759,165459.7934478263
1760,157938.29060363292
1761,157199.514173256
1762,181896.5947875128
1763,189616.0810085279
1764,111882.64249720855
1765,211628.03690936218
1766,184610.39686401992
1767,195638.62489988073
1768,128268.20237851609
1769,199973.80839915655
1770,130576.04680084763
1771,132367.61002452462
1772,147017.49195263186
1773,111681.12537457107
1774,197466.31586111814
1775,140558.3741074165
1776,123801.3836939151
1777,94613.0995062011
1778,116784.31578249345
1779,96713.68231748778
1780,188257.5333375783
1781,130181.81365295942
1782,57865.01176188758
1783,128550.24278928258
1784,60928.52291016083
1785,110910.3059904892
1786,173969.8795574369
1787,174722.83020745823
1788,-4768.221984938136
1789,101581.4716101205
1790,26629.250724527752
1791,254963.48378531612
1792,170063.31885068468
1793,157748.12304896163
1794,147309.24590117193
1795,145148.10565132205
1796,119908.36579422175
1797,149906.26387568843
1798,119636.175650844
1799,91890.19259014376
1800,112681.06857940578
1801,107196.09992612153
1802,170822.18589547498
1803,190573.2195761688
1804,132687.63274566282
1805,142171.9099228013
1806,146553.62836430327
1807,179961.1505545606
1808,109083.47344591573
1809,90534.92564360518
1810,145602.38676095777
1811,88997.87819566508
1812,103786.69640544837
1813,124496.84899418743
1814,85987.31752748636
1815,-1558.6774188056588
1816,82223.21889654896
1817,106843.58134605142
1818,163751.1285118931
1819,127545.51829484082
1820,43979.64645598584
1821,149093.09134984424
1822,170496.29746421496
1823,8006.7504178895615
1824,148966.19722410094
1825,116145.887530618
1826,96933.89686740888
1827,103678.89402084087
1828,134059.08273735247
1829,169696.39221897803
1830,174344.37864639342
1831,178762.9047965043
1832,146121.44701841555
1833,162925.17660620855
1834,130274.28774869372
1835,165570.78859226836
1836,168277.27187549206
1837,59293.13051967241
1838,135250.6211246833
1839,62817.49749352527
1840,116979.78015510447
1841,130104.76795085694
1842,96587.42245039227
1843,123580.93370497716
1844,144083.33111611963
1845,140509.37382950052
1846,163551.5736376508
1847,168357.85051150166
1848,-11253.526199483196
1849,100531.69449934084
1850,121627.33613886207
1851,159875.38927773398
1852,122286.36963330954
1853,123548.48092711554
1854,187552.8089861028
1855,164072.77176719496
1856,228022.0562476518
1857,130377.20348274696
1858,169655.43370082614
1859,132180.88429338043
1860,158566.85447790963
1861,130991.21605822339
1862,300360.6279500668
1863,300360.6279500668
1864,300360.6279500668
1865,297726.62488561997
1866,298864.1854392956
1867,257363.21651480207
1868,273185.7906781547
1869,206807.01550678688
1870,239546.017975796
1871,258851.3143790625
1872,175884.7040874192
1873,231993.79007773043
1874,127505.70384305145
1875,218415.17474453407
1876,198992.2091881939
1877,217800.09353095898
1878,221839.29516906512
1879,115210.54707092035
1880,130776.2151935742
1881,245504.20370116248
1882,268079.61713410844
1883,215748.77548126073
1884,226288.16317360953
1885,241946.2996051641
1886,270495.3849100012
1887,214248.76288845716
1888,267482.8627389368
1889,172350.34364607302
1890,104841.57297011372
1891,157880.54670006153
1892,85715.19400345185
1893,135706.3356995082
1894,152857.7388094155
1895,150209.28713243734
1896,118444.9121870962
1897,119081.39319375576
1898,129919.40522156924
1899,144430.0057215793
1900,144457.1134904559
1901,150802.9322044641
1902,139625.11055673996
1903,238044.6964640728
1904,124201.30218656734
1905,193265.70732105977
1906,137926.56552530266
1907,208081.85232814588
1908,146399.19945114432
1909,158365.3326089189
1910,158365.3326089189
1911,195920.7417273688
1912,268026.7269451226
1913,162002.09300603566
1914,48962.191640520585
1915,255849.3130016802
1916,-948.0657892372692
1917,275716.3855087552
1918,136275.49930452392
1919,172048.20529278438
1920,185630.09023609
1921,329667.73822933144
1922,292286.808408541
1923,211776.292743881
1924,220889.51745867438
1925,233814.3485668475
1926,320008.18646105926
1927,120254.13122221944
1928,156399.82778982935
1929,103949.6355556557
1930,135466.4269993992
1931,130965.31093532429
1932,146858.79572072974
1933,162443.51875761407
1934,189512.5589718877
1935,174414.50578014413
1936,189849.10572144925
1937,190614.61766391713
1938,169074.2107669561
1939,261810.78075624618
1940,221679.66053395916
1941,191592.39740806597
1942,190544.8507654852
1943,225415.72269986977
1944,297901.22548342706
1945,311172.3001251478
1946,193444.63960606756
1947,283048.7435053475
1948,183822.41041727923
1949,233403.37568904902
1950,196465.61227018537
1951,261255.34621765988
1952,238580.06843717862
1953,169510.17732968775
1954,222618.36136149103
1955,143055.2952769308
1956,314184.4570813911
1957,188909.27667355898
1958,293708.5291866247
1959,170542.80753709993
1960,94076.13772495626
1961,123920.94434217422
1962,126000.63452012022
1963,125664.08777055866
1964,120963.80128940823
1965,172033.3781245161
1966,177378.4546676936
1967,266518.07459443086
1968,338609.1981365477
1969,317676.9642223109
1970,357574.7180888875
1971,387963.755848762
1972,321965.15151307324
1973,275378.98738687905
1974,293400.2710281403
1975,387545.6840347579
1976,265406.18106686464
1977,319191.9463547558
1978,330428.23179061327
1979,310786.3873898077
1980,212778.2400300413
1981,305188.2736575869
1982,231553.3071279059
1983,231553.3071279059
1984,208513.97494733438
1985,232910.87647986598
1986,239148.59214178834
1987,200458.91231754818
1988,183057.68862216745
1989,215478.39633690694
1990,230403.38832368574
1991,212468.55522946164
1992,228250.20477184572
1993,195049.972308208
1994,252771.2803892229
1995,210474.88492209255
1996,269935.5954336766
1997,314748.48233868845
1998,298090.14858053974
1999,241896.6187751356
2000,302253.28353462205
2001,259893.66775019013
2002,245328.52732071932
2003,269068.36905746395
2004,264011.03476612526
2005,241377.74370548874
2006,234124.95301636576
2007,273012.1936880873
2008,201045.90090153844
2009,193851.24387667573
2010,212586.71029969747
2011,152484.08941373962
2012,196383.45642404153
2013,184090.52200200816
2014,191108.8506387251
2015,209145.78825573716
2016,191917.2527631888
2017,212915.48949918558
2018,116573.20698405616
2019,105909.16103315412
2020,110429.69464463671
2021,106582.25453227712
2022,187070.5720550617
2023,164768.38524236577
2024,245621.2795094311
2025,340549.8118118177
2026,201992.40387223032
2027,160844.93082245952
2028,195017.7598727655
2029,181900.33818573377
2030,273997.9741898923
2031,253230.2618778271
2032,262305.37702152657
2033,267617.905132837
2034,192478.19998285722
2035,219398.35972752166
2036,231244.41678258253
2037,232380.0091888687
2038,315878.8225655233
2039,224517.0600966852
2040,333433.8401676329
2041,236195.1757215336
2042,223721.76871448534
2043,185138.06449595978
2044,216365.2257672347
2045,221053.72163253883
2046,179756.98026739212
2047,151504.7631299385
2048,126601.03060083697
2049,188332.54778850253
2050,207407.89774266386
2051,87124.46010750066
2052,141369.9611210992
2053,126720.13030652516
2054,64525.28723516222
2055,161497.55098844483
2056,119263.83824145666
2057,117537.15221754566
2058,205039.14328633307
2059,130539.45040953404
2060,142085.70081380033
2061,193739.04002514004
2062,124208.33218890498
2063,99651.3816220311
2064,141841.3887343373
2065,126015.4771202401
2066,188209.9049517638
2067,122513.90480102948
2068,193632.93575343397
2069,56071.12214898947
2070,106331.54090321425
2071,62336.186593758874
2072,168471.2583849202
2073,134045.6944851434
2074,197885.3299693648
2075,144159.55540965067
2076,118189.10459612228
2077,137873.17887650966
2078,119816.75152971572
2079,153053.45974414807
2080,132663.5138188455
2081,146168.8746322071
2082,163688.30063451384
2083,154885.61406180088
2084,100306.27423939551
2085,127646.51261811145
2086,137182.84827573574
2087,138549.87746284425
2088,110197.3800115824
2089,82856.15536951611
2090,138992.10330165597
2091,86499.81768672168
2092,128453.63626822503
2093,141582.282184302
2094,129273.9273964134
2095,160019.00645104249
2096,79461.18336490612
2097,73795.62555604056
2098,165659.02707857825
2099,1252.1762086011004
2100,67691.51604423102
2101,133826.80759136064
2102,157835.4115963478
2103,78537.07906534534
2104,184790.61790417938
2105,100450.31195855129
2106,53087.310536516365
2107,233497.06495242263
2108,115227.01998581016
2109,96908.82736125635
2110,114092.4981373141
2111,179438.3522241282
2112,143586.38358488027
2113,112285.49805155362
2114,119889.62763411994
2115,166469.2244583089
2116,115180.17176612758
2117,145939.93156465446
2118,135721.6102812523
2119,126442.6019291099
2120,102419.98570365657
2121,77402.28022145736
2122,84659.18440789764
2123,72282.82511494507
2124,214251.99978406692
2125,165280.4145636357
2126,164587.09378699516
2127,175357.03711738077
2128,147567.35473053902
2129,122649.73442448687
2130,156937.68367418845
2131,199490.9877322676
2132,124046.93440787948
2133,143613.15956737893
2134,126124.19906568364
2135,86334.51338870439
2136,45622.44983868173
2137,116783.05772212439
2138,136052.8769000196
2139,163544.55624762492
2140,118585.45747908752
2141,143908.23846675537
2142,125329.35038403852
2143,148183.61246318382
2144,134405.38807001186
2145,114575.01649370044
2146,160531.86184883548
2147,164676.52315033367
2148,146347.26333044283
2149,140393.74656084867
2150,217099.5206658534
2151,145620.75422873395
2152,140455.34505125193
2153,157927.79671365954
2154,95974.49971360993
2155,141575.13495188113
2156,258677.71674873552
2157,229939.66089583084
2158,237588.77441845776
2159,225698.55940937216
2160,191290.92143154715
2161,269265.5865186702
2162,345009.68792473536
2163,302256.3189224001
2164,253358.16816071118
2165,188659.1867676525
2166,142152.01965645654
2167,214332.02082555532
2168,196733.9316832088
2169,209435.5841973829
2170,222943.13873548363
2171,143040.2785390442
2172,142917.81400522997
2173,157291.7828676242
2174,251158.22925017646
2175,298190.4660594893
2176,281586.50314882887
2177,257072.60048874235
2178,237659.88241656753
2179,154214.82885989
2180,243426.70144443016
2181,218935.81237413606
2182,244499.46295090672
2183,212659.96482430142
2184,126574.7044393419
2185,122836.19301236875
2186,168020.4843225549
2187,164956.42617712473
2188,169747.3600018021
2189,243509.2445627543
2190,53580.11944383115
2191,53580.11944383115
2192,62062.96097877005
2193,85600.79344097001
2194,76100.55049914727
2195,87637.38205306325
2196,88345.56234066014
2197,98225.34973007883
2198,168888.00645549805
2199,185044.0803541632
2200,132672.20441382367
2201,141401.84359448694
2202,182964.52863235318
2203,165914.13801629015
2204,152681.70998351218
2205,126330.90068188182
2206,141963.21403457876
2207,220457.05930963124
2208,221591.94902590115
2209,199457.4763491362
2210,146399.19945114432
2211,118499.6274089734
2212,127380.56180817122
2213,96548.07739282213
2214,143752.79202160263
2215,88033.20635232399
2216,166767.5414346304
2217,3149.4059069436044
2218,69887.9569499885
2219,63404.82539134158
2220,63653.242087526596
2221,255849.3130016802
2222,234153.18810304208
2223,268655.2247788982
2224,235555.76211593742
2225,149394.79837414646
2226,173053.09598046937
2227,211003.6231165916
2228,261880.4606191318
2229,243260.21725090896
2230,146510.69654259877
2231,225019.7903676324
2232,197530.53920986445
2233,176622.25199471996
2234,238469.48784902203
2235,215619.79640910157
2236,268579.8264808294
2237,297649.51306680473
2238,237463.5651071017
2239,125726.80535795807
2240,174745.98445431946
2241,143666.13099787326
2242,139920.52826969628
2243,129330.538024107
2244,86269.60345125396
2245,84401.94852470129
2246,131537.77857445274
2247,112357.1395986746
2248,109316.80854279536
2249,111394.74196908041
2250,129647.94780824299
2251,127243.12599870726
2252,199132.42793078825
2253,161799.1739610742
2254,177786.49752814847
2255,196046.44732211356
2256,200080.31829223828
2257,222614.56512581406
2258,192862.24355175265
2259,189550.06498150132
2260,169142.8680964805
2261,211545.05448184314
2262,229661.4771909268
2263,299563.8744108083
2264,359041.13591605367
2265,175063.6083657525
2266,274552.9189201662
2267,310914.81121339335
2268,336765.4839933213
2269,178280.3807343453
2270,192022.6973921099
2271,224479.5004993371
2272,217342.81866621168
2273,168671.41086738498
2274,179599.32647293655
2275,180395.51884785527
2276,196636.81060770794
2277,201145.45811362157
2278,155538.81870437448
2279,113100.97863411554
2280,89552.08911230485
2281,188414.3461430932
2282,189052.54250430944
2283,132904.24509710155
2284,144007.56944424473
2285,163243.7782532142
2286,117915.87898113334
2287,305425.11908768385
2288,275506.4167998632
2289,311068.8111122536
2290,355387.5856734385
2291,304694.6108919964
2292,343999.13183254434
2293,367798.2423554029
2294,353518.34182683553
2295,367380.09485826397
2296,282694.98123736645
2297,275152.4340865067
2298,305018.24278222164
2299,343427.20463438437
2300,300861.51949915814
2301,259231.86185571877
2302,247989.2663066918
2303,262771.51853854686
2304,271196.4630105017
2305,192350.47905201605
2306,192350.47905201605
2307,191841.98156879318
2308,249203.98979271576
2309,271302.34437216923
2310,230054.6642601391
2311,215268.9481406482
2312,176923.09014041966
2313,183917.00350524008
2314,195886.46706225665
2315,181160.9780242783
2316,208213.04255515186
2317,188844.69583325938
2318,182392.75674886024
2319,199616.7151413631
2320,204026.03308673622
2321,260414.36735026026
2322,205042.2818822501
2323,183506.0061435583
2324,184134.21169505408
2325,225831.80921770097
2326,184879.18152290815
2327,228348.50682659633
2328,230757.7987915529
2329,194851.7173129575
2330,192786.41724925244
2331,321300.9605953902
2332,359828.8757832459
2333,311932.83583126485
2334,271334.1078105194
2335,266430.7058130192
2336,307012.750935275
2337,213617.8494033605
2338,263187.75711050455
2339,247247.00996847858
2340,339529.05999163876
2341,221351.88769285544
2342,247535.31604958372
2343,224000.90798795677
2344,249512.24653663544
2345,271421.3431011528
2346,231556.82212907483
2347,210450.53279246157
2348,243208.756599901
2349,160123.2669669959
2350,264335.4897393499
2351,251746.45357294823
2352,274757.0953659797
2353,258654.5715635555
2354,146576.2908809391
2355,170676.35095191712
2356,153839.76586071856
2357,222292.92858859885
2358,198037.46029963077
2359,147733.3879314221
2360,113791.64713908278
2361,137564.70102276583
2362,264957.9567990734
2363,139334.20770884026
2364,160695.2694123016
2365,233877.4993643167
2366,215359.22005988355
2367,248543.99325651664
2368,211865.91772313032
2369,248870.95804432314
2370,179304.69839993666
2371,183884.89012692252
2372,209455.17804246838
2373,260316.7548925
2374,280458.0613758613
2375,245673.92628120072
2376,276700.65974181343
2377,318251.9998410569
2378,160405.8527789442
2379,226457.92350708705
2380,158737.2001094222
2381,179315.4437585537
2382,207721.37141085486
2383,227639.2307565855
2384,240634.4841740129
2385,156320.2732564899
2386,142754.7154824884
2387,123549.3471454489
2388,104441.44730879553
2389,131104.1304084357
2390,138021.96957181895
2391,128881.27055637515
2392,108070.35239653743
2393,184990.10648783832
2394,151737.57171492244
2395,205784.47134886542
2396,162779.88357017492
2397,204258.68006289995
2398,114641.68303053163
2399,28689.634879376623
2400,19931.487409991794
2401,100237.07630697265
2402,125600.53875348694
2403,190001.17041810136
2404,137157.85201135138
2405,172495.48519441276
2406,131077.51428173296
2407,116215.57022748166
2408,136964.3204572344
2409,128884.83667107741
2410,199700.28850851255
2411,109391.93438660156
2412,143391.2757254095
2413,133196.67439433746
2414,118898.77740918647
2415,171989.38710908138
2416,145040.19159250858
2417,138390.15274169564
2418,109305.16144833434
2419,129438.53935879853
2420,108910.25048231822
2421,132071.08034952043
2422,107875.71651299042
2423,79895.75575000956
2424,160210.40527705022
2425,229822.06407497567
2426,113340.73707784805
2427,101546.25523900299
2428,180619.5826523708
2429,108841.17898678628
2430,136111.6555204799
2431,122431.5067856469
2432,119889.46446330729
2433,130376.44953650655
2434,137044.11450669705
2435,148283.93601494853
2436,83994.44508580933
2437,106245.70778271568
2438,111072.99492468766
2439,113559.07066831784
2440,152439.1541530795
2441,105938.59186176513
2442,100686.31182224338
2443,123101.56945015502
2444,111420.12415940873
2445,71259.30531249847
2446,130666.43163971917
2447,204492.0648081376
2448,153088.7684663576
2449,116054.33480297588
2450,162720.47988809354
2451,117024.43810266233
2452,213161.9802592157
2453,64117.00320368784
2454,78644.59540014493
2455,101240.67281905422
2456,134426.82205164898
2457,111203.4819517812
2458,131220.92977097316
2459,100170.29128476453
2460,162718.6507922915
2461,117668.89738595719
2462,128843.40266131575
2463,128174.29356246174
2464,189046.7838294002
2465,152162.37088230206
2466,129891.85492357437
2467,171179.351490419
2468,88984.28003357188
2469,107707.01752811077
2470,204479.62767645146
2471,205349.9822723607
2472,204753.98359072919
2473,116275.89487298997
2474,93534.41215538059
2475,233501.35757435393
2476,116515.50447981071
2477,115662.60003170208
2478,169586.95664568513
2479,112784.51745032694
2480,127882.09724434873
2481,122245.29171023774
2482,121335.76526782825
2483,110399.67593154882
2484,129152.13437468279
2485,111588.27576167323
2486,142831.6485318091
2487,186912.69948711118
2488,158197.32197543676
2489,165248.3610815931
2490,130350.71921100258
2491,76683.57963803981
2492,188407.30983221496
2493,122327.49325911293
2494,159880.2746754908
2495,89692.4532007199
2496,224335.0262262373
2497,168897.66558170598
2498,104899.52078446967
2499,63438.20098104153
2500,122632.64361903572
2501,142340.98747045943
2502,142157.7394990509
2503,95555.40800969081
2504,202149.57929411915
2505,223875.96100978844
2506,272029.4153883847
2507,312639.45674564235
2508,272029.4153883847
2509,242327.7265840168
2510,244387.05799891392
2511,204702.22013151972
2512,221681.82597176742
2513,221637.55129251175
2514,243176.78674296895
2515,144816.2736435976
2516,165014.12013196945
2517,127505.70384305145
2518,137087.3966116776
2519,227061.3099231039
2520,216296.07909835246
2521,213665.48526235914
2522,225633.9596529893
2523,126552.85945698188
2524,133212.41117139906
2525,132100.10249448044
2526,140593.62176881928
2527,113969.35496630997
2528,126078.26877348172
2529,124257.49109173566
2530,90354.12659263879
2531,236572.43503427051
2532,231335.331850679
2533,216548.7209612917
2534,247278.67451152205
2535,294707.17610631255
2536,228751.383456936
2537,234618.1956529898
2538,200990.05280105234
2539,197428.7608908919
2540,189514.27433121356
2541,201464.6434845524
2542,163397.03472948284
2543,113923.01300159062
2544,119358.37947991269
2545,135854.4605268254
2546,166965.14905867528
2547,158658.77845230722
2548,169925.81284517993
2549,155483.13695429277
2550,600379.6919213411
2551,157880.54670006153
2552,113228.82949545444
2553,53580.11944383115
2554,108269.04744670505
2555,106731.6388273742
2556,75377.14979860466
2557,98016.22757343308
2558,179019.79807022656
2559,136735.91541326
2560,124716.40679482138
2561,139452.2512643037
2562,135756.82574509305
2563,141738.84814563591
2564,190450.24165255472
2565,111552.11789370223
2566,119559.85197874438
2567,130903.03340284189
2568,198686.42309307412
2569,189880.25190938602
2570,147102.1852264643
2571,173912.60051887843
2572,203723.46986766614
2573,228727.51185024495
2574,268642.7382481141
2575,148786.35623042274
2576,115598.18619655445
2577,139599.59933099314
2578,88787.45681954431
2579,10704.443958522985
2580,127204.18124208623
2581,116090.22992607148
2582,102096.6834299044
2583,253597.83369886095
2584,169150.2477912492
2585,188886.3497738433
2586,220769.40684859199
2587,216607.84595661866
2588,154230.66253882274
2589,157304.14111578418
2590,217876.96210908762
2591,202937.32132122258
2592,239923.84252521
2593,249511.2912156043
2594,196203.09973302973
2595,226059.6403969213
2596,293143.03945999756
2597,199553.33470840228
2598,259962.4088124911
2599,327369.8861741385
2600,144171.1751957055
2601,163886.21330551046
2602,92140.58506880072
2603,85592.99495096214
2604,76821.17575627263
2605,93486.77206704672
2606,135448.88858235022
2607,178650.7288370151
2608,178487.70191791712
2609,152336.343620489
2610,88966.77299268928
2611,141146.4905142216
2612,149178.64481479384
2613,109316.80854279536
2614,114893.48033709626
2615,165577.35723523458
2616,137600.75226517138
2617,206282.48149337177
2618,192715.29762932926
2619,240959.39860133664
2620,181942.99026140186
2621,188231.14031413558
2622,195412.93342422368
2623,262438.70381810307
2624,282836.2732789692
2625,321257.8538880759
2626,171471.99974006403
2627,213289.95615973556
2628,341247.67615497357
2629,397910.7564413502
2630,320642.1913295208
2631,375390.89542110625
2632,340851.9918025421
2633,282708.68175461714
2634,318540.37783763104
2635,163958.46255542466
2636,217873.7842666026
2637,183826.5479698073
2638,252327.23523760005
2639,183934.39723132784
2640,159845.22662396356
2641,103941.73385512468
2642,197562.42709416605
2643,147550.56091050664
2644,148796.9993910431
2645,128310.35160250321
2646,123555.13044459862
2647,132567.6983475401
2648,157351.00351218763
2649,138515.48657990096
2650,162395.59210472705
2651,172369.92487407767
2652,345708.26517696737
2653,268505.72008128
2654,258261.8530743008
2655,310176.71988113865
2656,305750.6698385534
2657,299943.60155034077
2658,276598.6200853763
2659,294412.56859952305
2660,306115.2620218394
2661,303849.11666167865
2662,302513.4746669391
2663,278734.1079980063
2664,270157.3385858544
2665,295360.3220788352
2666,279048.8475234668
2667,178423.65286648285
2668,201518.71931342315
2669,189181.24258282082
2670,292815.897622013
2671,201518.71931342315
2672,208662.7893835645
2673,219584.70124697557
2674,222171.0540896348
2675,194045.20418295532
2676,209787.69557961472
2677,207568.0085094762
2678,264211.08552399115
2679,269095.056197128
2680,287104.83809928736
2681,352295.09773020155
2682,317338.55585328455
2683,384946.35328369273
2684,302938.9471778795
2685,318978.79980099446
2686,257789.85574493778
2687,273508.2263095074
2688,245041.09293780779
2689,226224.79915362364
2690,351658.42699202534
2691,196277.042442444
2692,149736.57748950028
2693,215525.75195428054
2694,148820.74018142058
2695,216137.74592358188
2696,207553.6016273034
2697,202549.95872218872
2698,192071.06575020368
2699,189791.06606090453
2700,175057.92619569914
2701,164682.57193796162
2702,131216.00779629254
2703,158462.78320563678
2704,139656.33621427906
2705,117246.30048317928
2706,111223.6785273623
2707,126307.30450866988
2708,120576.61796710559
2709,96268.86644914525
2710,113493.02154848725
2711,282626.6591539879
2712,321503.0416258584
2713,199295.8890796044
2714,182608.64366224443
2715,181235.17451225466
2716,172159.95905868395
2717,189835.02389543247
2718,248686.8671642826
2719,144978.0943588222
2720,197241.95162246516
2721,138480.53833084553
2722,172954.56094659597
2723,152756.1618242407
2724,109198.92110664188
2725,123161.12901831744
2726,130990.89010671328
2727,169604.32009390253
2728,180030.62667110714
2729,148510.57094006543
2730,137543.66212928598
2731,113345.98659003945
2732,113036.55591598828
2733,162618.09935802768
